Employee_ID,Full_Name,Gender,Age,Marital_Status,Number_of_Dependents,State_of_Origin,Education_Level,Department,Job_Title,Job_Level,Employment_Type,Work_Location,Hire_Date,Years_of_Service,Monthly_Salary_NGN,Performance_Rating,Job_Satisfaction_Score,Employee_Engagement_Score,Training_Hours_Per_Year,Overtime_Flag,Absences_Per_Year,Years_Since_Last_Promotion,Attrition
EMP65837,Amara Sule,Male,42,Single,0,Abuja,M.Sc/MBA,Customer Service,Call Centre Agent,Junior,Full-Time,On-site,2011-02-21,13.9," 501,279 ",Meets Expectations,3,4,5,No,0,1,No
EMP25192,Biodun Adeyemi,Male,44,Single,2,Kaduna,Ph.D,Technology,Data Analyst,Mid,Full-Time,Remote,2014-05-23,10.6," 641,472 ",Meets Expectations,3,2,19,Yes,0,0,No
EMP22452,Biodun Bello,Male,39,Single,4,Lagos,B.Sc/B.A,Marketing,Digital Marketing Analyst,Mid,Part-Time,Hybrid,2011-09-27,13.3," 689,898 ",Exceeds Expectations,2,5,4,No,1,1,No
EMP16015,Amara Bello,Female,35,Married,0,Rivers,M.Sc/MBA,Sales,Sales Executive,Executive,Contract,On-site,2014-05-12,10.6," 2,318,064 ",Meets Expectations,3,4,23,No,6,3,No
EMP28140,Chidi Hassan,Female,39,Single,2,Lagos,HND,Legal & Compliance,Legal Officer,Mid,Full-Time,On-site,2011-05-20,13.6," 426,795 ",Exceptional,4,4,37,Yes,3,0,No
EMP96948,Adaeze Salami,Male,38,Married,2,Anambra,HND,Operations,Operations Officer,Mid,Contract,Hybrid,2021-05-08,3.6," 503,644 ",Below Expectations,3,3,33,No,2,1,No
EMP94830,Bola Yakubu,Male,38,Single,1,Lagos,B.Sc/B.A,Finance,Accountant,Mid,Full-Time,On-site,2022-11-09,2.1," 200,932 ",Below Expectations,2,3,29,Yes,3,3,Yes
EMP53079,Ibrahim Yakubu,Female,30,Single,1,Lagos,HND,Customer Service,Client Relations Officer,Mid,Full-Time,On-site,2020-07-02,4.5," 357,982 ",Exceptional,4,3,28,No,7,0,No
EMP56862,Yemi Hassan,Male,43,Single,0,Ogun,B.Sc/B.A,Operations,Operations Officer,Mid,Contract,Hybrid,2021-05-22,3.6," 592,846 ",Meets Expectations,2,1,20,No,7,0,No
EMP67373,Tope Adeleke,Female,26,Single,0,Anambra,B.Sc/B.A,Sales,Sales Executive,Executive,Full-Time,Remote,2016-04-25,8.7," 525,793 ",Exceeds Expectations,5,3,32,No,2,1,No
EMP91502,Chidi Bello,Male,46,Married,2,Abuja,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,Hybrid,2016-12-07,8.1," 404,219 ",Below Expectations,2,1,16,No,0,5,No
EMP45168,Musa Yakubu,Female,28,Married,4,Anambra,HND,Human Resources,HR Business Partner,Mid,Full-Time,On-site,2022-03-24,2.8," 695,035 ",Exceeds Expectations,4,4,22,No,4,0,No
EMP22184,Chukwu Usman,Male,38,Married,4,Abuja,HND,Sales,Sales Coordinator,Junior,Full-Time,Hybrid,2018-12-22,6," 590,549 ",Meets Expectations,4,2,36,No,2,8,No
EMP58841,Amaka Eze,Female,37,Married,0,Oyo,M.Sc/MBA,Technology,Data Analyst,Mid,Full-Time,Remote,2015-08-07,9.4," 189,021 ",Below Expectations,4,5,4,No,5,0,Yes
EMP54922,Biodun Chukwuemeka,Male,22,Married,3,Kano,M.Sc/MBA,Sales,Business Development Officer,Mid,Full-Time,On-site,2023-11-18,1.1," 496,416 ",Meets Expectations,2,4,14,No,4,0,No
EMP33970,Adaeze Adeleke,Female,22,Single,2,Ogun,B.Sc/B.A,Legal & Compliance,Legal Officer,Mid,Full-Time,Remote,2017-01-16,8," 504,641 ",Meets Expectations,4,4,41,Yes,2,0,No
EMP24921,Aisha Abiodun,Female,30,Married,2,Abuja,M.Sc/MBA,Marketing,Marketing Coordinator,Junior,Full-Time,On-site,2016-06-08,8.6," 650,413 ",Meets Expectations,4,4,8,No,0,0,No
EMP62531,Biodun Adeyemi,Male,25,Married,0,Lagos,HND,Marketing,Digital Marketing Analyst,Mid,Full-Time,On-site,2011-04-29,13.7," 552,429 ",Meets Expectations,4,4,30,No,1,0,No
EMP62462,Ifeoma Nwachukwu,Female,46,Married,1,Anambra,HND,Technology,DevOps Engineer,Mid,Full-Time,On-site,2018-03-22,6.8," 172,609 ",Meets Expectations,4,3,33,No,4,1,Yes
EMP69840,Musa Sule,Male,49,Married,4,Abuja,M.Sc/MBA,Human Resources,Compensation Analyst,Mid,Full-Time,Hybrid,2011-08-03,13.4," 519,291 ",Exceeds Expectations,3,4,27,Yes,4,2,No
EMP45630,Hauwa Adeyemi,Female,31,Single,3,Abuja,HND,Sales,Sales Executive,Executive,Full-Time,Hybrid,2013-06-20,11.5," 632,384 ",Below Expectations,4,2,18,Yes,10,3,No
EMP60557,Yemi Obi,Male,22,Single,1,Lagos,HND,Technology,Data Analyst,Mid,Full-Time,On-site,2023-04-19,1.7," 240,266 ",Exceptional,3,4,28,No,9,5,No
EMP72685,Tunde Babatunde,Male,35,Married,3,Anambra,Ph.D,Legal & Compliance,Legal Officer,Mid,Full-Time,Hybrid,2020-09-27,4.3," 458,244 ",Exceeds Expectations,3,4,21,No,1,3,Yes
EMP65279,Zainab Salami,Male,43,Married,2,Abuja,PGD,Sales,Account Manager,Manager,Full-Time,On-site,2020-06-01,4.6," 512,578 ",Exceeds Expectations,,4,30,No,1,0,No
EMP95046,Ife Musa,Female,34,Single,2,Delta,HND,Human Resources,Learning & Development Officer,Mid,Full-Time,On-site,2013-05-19,11.6," 386,497 ",Meets Expectations,2,4,0,No,2,1,Yes
EMP31861,Tope Yakubu,Male,38,Married,3,Delta,M.Sc/MBA,Finance,Accountant,Mid,Full-Time,On-site,2020-07-26,4.4," 554,397 ",Meets Expectations,4,4,41,No,0,0,No
EMP24819,Ibrahim Chukwuemeka,Female,32,Single,3,Lagos,B.Sc/B.A,Engineering,Quality Assurance Engineer,Mid,Intern,On-site,2022-12-02,2.1," 1,806,156 ",Below Expectations,4,4,22,No,25,0,No
EMP27369,Ibrahim Oduya,Female,33,Widowed,4,Kaduna,B.Sc/B.A,Marketing,Marketing Coordinator,Junior,Full-Time,Hybrid,2015-05-17,9.6," 527,074 ",Meets Expectations,3,4,24,No,4,5,No
EMP17687,Tunde Hassan,Female,31,Married,1,Abuja,M.Sc/MBA,Operations,Procurement Officer,Mid,Full-Time,Hybrid,2023-04-04,1.7," 6,255,988 ",Meets Expectations,3,4,15,No,2,6,Yes
EMP30893,Obinna Oduya,Male,39,Married,0,Abuja,M.Sc/MBA,Engineering,Civil Engineer,Mid,Contract,Hybrid,2022-02-05,2.9," 447,098 ",Meets Expectations,2,2,34,No,8,1,No
EMP23594,Uche Sule,Male,35,Single,4,Lagos,HND,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2014-10-02,10.2," 455,555 ",Below Expectations,3,3,21,No,0,0,No
EMP64530,Amara Babatunde,Male,44,Widowed,0,Lagos,M.Sc/MBA,Sales,Business Development Officer,Mid,Full-Time,Hybrid,2013-02-18,11.9," 635,055 ",Meets Expectations,5,3,42,No,5,3,No
EMP87431,Ngozi Okonkwo,Male,35,Single,2,Ogun,HND,Engineering,Civil Engineer,Mid,Full-Time,On-site,2022-04-14,2.7," 597,074 ",Meets Expectations,3,4,33,Yes,5,0,No
EMP73266,Bola Okafor,Male,32,Single,3,Rivers,M.Sc/MBA,Marketing,Digital Marketing Analyst,Mid,Part-Time,On-site,2019-01-19,5.9," 498,168 ",Exceeds Expectations,5,4,0,No,1,1,Yes
EMP84573,Chidi Lawal,Male,46,Single,0,Lagos,PGD,Human Resources,Recruitment Specialist,Mid,Full-Time,On-site,2023-12-10,1.1," 698,453 ",Meets Expectations,4,3,20,No,3,1,No
EMP98919,Nneka Nwachukwu,Female,25,,2,Delta,B.Sc/B.A,Finance,Treasury Officer,Mid,Full-Time,On-site,2018-09-29,6.3," 2,285,122 ",Meets Expectations,,5,,Yes,6,1,No
EMP67431,Ife Salami,Female,38,Married,1,Kano,HND,Operations,Operations Manager,Manager,Full-Time,On-site,2020-11-19,4.1," 569,546 ",Exceeds Expectations,3,3,35,No,2,1,No
EMP33759,Chidi Abiodun,Male,43,Single,3,Delta,HND,Operations,Operations Manager,Manager,Full-Time,Hybrid,2012-07-28,12.4," 162,663 ",Meets Expectations,4,5,0,Yes,6,5,No
EMP90128,Zainab Yakubu,Female,32,Divorced,2,Lagos,B.Sc/B.A,Operations,Operations Officer,Mid,Full-Time,Remote,2011-07-01,13.5," 595,680 ",Meets Expectations,4,3,19,Yes,4,1,No
EMP59775,Lawal Nwosu,Female,35,Married,3,Abuja,HND,Finance,Treasury Officer,Mid,Full-Time,On-site,2022-11-17,2.1," 2,173,564 ",Unsatisfactory,5,5,21,No,2,3,No
EMP57003,Chukwu Chukwuemeka,Female,39,Married,2,Enugu,B.Sc/B.A,Engineering,Civil Engineer,Mid,Full-Time,On-site,2010-01-24,14.9," 469,677 ",Meets Expectations,4,2,28,Yes,2,0,No
EMP90132,Zainab Musa,Female,30,Married,3,Lagos,HND,Operations,Operations Manager,Manager,Full-Time,Hybrid,2012-10-18,12.2," 6,025,994 ",Below Expectations,4,5,12,No,6,0,No
EMP13778,Funmi Salami,Female,33,Married,0,Enugu,B.Sc/B.A,Marketing,Content Strategist,Mid,Full-Time,On-site,2017-10-11,7.2," 564,831 ",Exceeds Expectations,1,4,8,No,2,1,No
EMP99715,Seun Okafor,Male,44,Married,2,Lagos,B.Sc/B.A,Legal & Compliance,Contract Specialist,Mid,Full-Time,On-site,2016-02-14,8.9," 417,827 ",Below Expectations,2,1,23,Yes,1,0,Yes
EMP27126,Sade Usman,Female,22,Widowed,1,Oyo,M.Sc/MBA,Marketing,Content Strategist,Mid,Full-Time,Hybrid,2015-09-19,9.3," 1,338,577 ",Below Expectations,3,5,19,Yes,1,0,No
EMP73319,Amara Chukwuemeka,Male,46,Single,0,Enugu,M.Sc/MBA,Sales,Account Manager,Manager,Contract,Remote,2017-01-17,8," 457,434 ",Meets Expectations,1,2,13,No,0,1,No
EMP73980,Aisha Sule,Female,33,Divorced,1,Lagos,B.Sc/B.A,Technology,Software Engineer,Mid,Intern,On-site,2021-01-03,4," 303,346 ",Meets Expectations,4,4,38,Yes,2,0,No
EMP24803,Yemi Abiodun,Male,38,Married,1,Lagos,B.Sc/B.A,Technology,IT Support,Mid,Full-Time,On-site,2014-05-30,10.6," 965,257 ",Exceeds Expectations,4,4,12,No,3,3,No
EMP63908,Adaeze Babatunde,Female,35,Single,2,Lagos,M.Sc/MBA,Engineering,Mechanical Engineer,Mid,Part-Time,Remote,2021-06-30,3.5," 645,865 ",Exceeds Expectations,3,4,40,No,3,2,No
EMP67762,Funmi Adeleke,Female,32,Married,2,Lagos,B.Sc/B.A,Legal & Compliance,Legal Officer,Mid,Contract,Hybrid,2021-12-07,3.1," 424,807 ",Meets Expectations,2,4,10,Yes,1,0,No
EMP16026,Chioma Chukwuemeka,Female,31,,2,Anambra,PGD,Operations,Operations Officer,Mid,Contract,On-site,2023-05-13,1.6," 697,869 ",Meets Expectations,,5,,No,8,0,Yes
EMP18302,Sade Chukwuemeka,Female,22,Married,1,Rivers,M.Sc/MBA,Finance,Budget Officer,Mid,Full-Time,On-site,2020-08-11,4.4," 511,337 ",Below Expectations,4,4,14,No,0,0,No
EMP44291,Sade Usman,Male,26,Single,0,Lagos,M.Sc/MBA,Engineering,Mechanical Engineer,Mid,Part-Time,Remote,2010-05-15,14.6," 586,998 ",Meets Expectations,3,4,26,No,0,0,No
EMP95849,Obinna Okonkwo,Female,33,Single,3,Kano,HND,Marketing,Marketing Coordinator,Junior,Intern,On-site,2010-04-04,14.7," 445,887 ",Below Expectations,4,3,41,No,1,2,Yes
EMP51188,Ibrahim Lawal,Female,27,Married,3,Anambra,B.Sc/B.A,Technology,IT Support,Mid,Contract,On-site,2015-08-15,9.4," 428,593 ",Exceeds Expectations,5,5,10,No,0,2,No
EMP98858,Emeka Nwachukwu,Female,42,Married,2,Abuja,M.Sc/MBA,Technology,DevOps Engineer,Mid,Full-Time,On-site,2023-03-12,1.8," 1,710,555 ",Meets Expectations,4,4,4,Yes,0,4,No
EMP78789,Emeka Adeyemi,Male,34,Single,0,Abuja,M.Sc/MBA,Marketing,Content Strategist,Mid,Contract,Hybrid,2022-11-08,2.1," 1,567,192 ",Meets Expectations,3,4,35,Yes,0,3,No
EMP84058,Ngozi Nwachukwu,Female,26,Married,0,Oyo,B.Sc/B.A,Customer Service,Call Centre Agent,Junior,Full-Time,On-site,2011-06-24,13.5," 569,858 ",Meets Expectations,5,5,41,No,6,2,No
EMP39359,Lawal Obi,Female,28,Single,0,Ogun,B.Sc/B.A,Sales,Sales Coordinator,Junior,Full-Time,On-site,2023-09-28,1.3," 527,074 ",Meets Expectations,4,2,0,Yes,1,0,No
EMP97798,Lawal Adeyemi,Male,32,Married,3,Oyo,HND,Technology,Data Analyst,Mid,Full-Time,On-site,2012-10-12,12.2," 192,689 ",Unsatisfactory,3,4,33,Yes,0,5,No
EMP54342,Ifeoma Yakubu,Male,38,Single,3,Delta,B.Sc/B.A,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2011-09-30,13.3," 600,956 ",Exceptional,4,4,9,Yes,0,4,No
EMP78040,Chidi Musa,Male,46,Single,3,Lagos,B.Sc/B.A,Human Resources,Learning & Development Officer,Mid,Full-Time,On-site,2016-08-27,8.3," 482,296 ",Meets Expectations,5,4,12,Yes,4,0,No
EMP78565,Amaka Sule,Male,31,Married,1,Oyo,M.Sc/MBA,Sales,Regional Sales Manager,Manager,Full-Time,Remote,2011-11-18,13.1," 432,069 ",Meets Expectations,4,3,10,No,0,5,Yes
EMP91034,Uche Obi,Female,22,Married,4,Lagos,Ph.D,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2016-05-11,8.6," 597,118 ",Exceeds Expectations,5,2,23,Yes,1,1,No
EMP22484,Chioma Adeleke,Male,27,Married,0,Anambra,B.Sc/B.A,Sales,Regional Sales Manager,Manager,Full-Time,Hybrid,2020-10-15,4.2," 527,074 ",Meets Expectations,5,2,37,Yes,6,4,No
EMP66735,Musa Oduya,Female,57,Divorced,0,Ogun,PGD,Sales,Account Manager,Manager,Intern,Hybrid,2011-05-27,13.6," 401,731 ",Meets Expectations,4,2,20,No,2,1,No
EMP96733,Adaeze Usman,Male,40,Divorced,2,Abuja,M.Sc/MBA,Technology,Data Analyst,Mid,Contract,Hybrid,2015-03-14,9.8," 405,337 ",Meets Expectations,3,3,26,No,8,1,No
EMP42582,Obinna Bello,Female,38,Single,0,Kano,M.Sc/MBA,Marketing,Brand Manager,Manager,Full-Time,On-site,2019-09-15,5.3," 356,396 ",Meets Expectations,4,4,18,Yes,4,0,No
EMP73168,Hauwa Obi,Male,36,Married,2,Enugu,M.Sc/MBA,Technology,Data Analyst,Mid,Full-Time,Remote,2018-04-11,6.7," 427,075 ",Meets Expectations,5,3,43,No,2,2,No
EMP55319,Musa Adeyemi,Female,23,Single,2,Rivers,B.Sc/B.A,Legal & Compliance,Company Secretary,Mid,Contract,Remote,2010-02-12,14.9," 597,339 ",Exceeds Expectations,3,5,26,No,1,0,No
EMP96994,Obinna Nwachukwu,Female,48,Married,1,Kaduna,B.Sc/B.A,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2023-08-04,1.4," 1,744,071 ",Meets Expectations,3,4,20,Yes,0,1,No
EMP98644,Amaka Okafor,Male,46,Single,2,Ogun,B.Sc/B.A,Operations,Operations Manager,Manager,Full-Time,On-site,2022-03-22,2.8," 519,267 ",Unsatisfactory,4,4,18,No,7,1,Yes
EMP94071,Emeka Babatunde,Female,45,Single,1,Lagos,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Intern,On-site,2013-08-31,11.3," 361,518 ",Exceeds Expectations,5,3,25,No,0,8,No
EMP60447,Tope Usman,Female,26,Married,3,Delta,B.Sc/B.A,Finance,Auditor,Mid,Part-Time,Hybrid,2012-11-28,12.1," 646,507 ",Unsatisfactory,4,5,14,No,3,3,No
EMP29485,Chidi Bello,Female,25,Single,4,Abuja,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,On-site,2023-09-11,1.3," 623,701 ",Below Expectations,4,4,0,Yes,2,6,No
EMP83184,Ibrahim Hassan,Male,32,Married,4,Delta,B.Sc/B.A,Human Resources,HR Business Partner,Mid,Full-Time,On-site,2012-04-13,12.7," 176,816 ",Unsatisfactory,3,5,37,No,9,0,Yes
EMP90336,Musa Garba,Female,29,Married,0,Lagos,B.Sc/B.A,Technology,IT Support,Mid,Full-Time,On-site,2011-11-27,13.1," 579,127 ",Below Expectations,3,1,18,No,6,2,Yes
EMP11527,Lawal Chukwuemeka,Male,36,Single,1,Oyo,PGD,Sales,Regional Sales Manager,Manager,Full-Time,Hybrid,2021-11-30,3.1," 658,769 ",Exceeds Expectations,1,1,23,Yes,5,0,Yes
EMP94332,Ibrahim Oduya,Female,29,Single,2,Lagos,B.Sc/B.A,Human Resources,HR Business Partner,Mid,Full-Time,On-site,2012-07-31,12.4," 517,928 ",Meets Expectations,5,2,38,No,3,2,Yes
EMP30569,Ifeoma Adeyemi,Female,40,Married,2,Ogun,PGD,Operations,Operations Manager,Manager,Full-Time,On-site,2010-08-01,14.4," 608,246 ",Meets Expectations,4,4,38,No,2,2,No
EMP76266,Tope Lawal,Male,26,Single,3,Lagos,HND,Technology,Data Analyst,Mid,Full-Time,On-site,2017-12-06,7.1," 280,295 ",Meets Expectations,4,3,10,No,2,10,No
EMP71511,Funmi Yakubu,Female,35,Single,1,Ogun,B.Sc/B.A,Legal & Compliance,Contract Specialist,Mid,Full-Time,Hybrid,2023-11-23,1.1," 522,669 ",Exceeds Expectations,2,4,2,No,0,5,No
EMP74991,Ifeoma Nwosu,Male,40,Married,1,Rivers,M.Sc/MBA,Technology,IT Support,Mid,Full-Time,On-site,2015-11-17,9.1," 617,152 ",Meets Expectations,4,5,20,No,0,0,No
EMP31680,Bola Nwosu,Female,40,Married,3,Rivers,M.Sc/MBA,Finance,Auditor,Mid,Full-Time,Hybrid,2010-10-16,14.2," 403,445 ",Meets Expectations,4,3,18,Yes,4,0,No
EMP19813,Nneka Salami,Male,37,Married,2,Rivers,HND,Sales,Account Manager,Manager,Contract,On-site,2010-01-20,14.9," 391,307 ",Meets Expectations,4,4,31,Yes,0,2,No
EMP74442,Aisha Usman,Male,31,Single,3,Kano,M.Sc/MBA,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2014-07-19,10.5," 474,214 ",Meets Expectations,3,5,19,No,18,5,No
EMP52027,Hauwa Babatunde,Female,40,Single,0,Kano,HND,Finance,Accountant,Mid,Full-Time,Hybrid,2016-12-02,8.1," 1,666,484 ",Meets Expectations,1,3,52,Yes,3,1,No
EMP41575,Chidi Okonkwo,Male,32,Married,0,Lagos,B.Sc/B.A,Technology,IT Support,Mid,Full-Time,On-site,2012-11-02,12.2," 524,846 ",Below Expectations,2,4,27,Yes,4,0,No
EMP53372,Amaka Salami,Female,26,Married,0,Abuja,B.Sc/B.A,Marketing,Brand Manager,Manager,Full-Time,On-site,2011-09-09,13.3," 499,211 ",Exceeds Expectations,4,3,1,No,19,0,No
EMP16600,Seun Abiodun,Male,27,Married,0,Lagos,HND,Legal & Compliance,Contract Specialist,Mid,Full-Time,Hybrid,2018-01-13,7," 562,965 ",Meets Expectations,4,2,20,No,5,1,No
EMP76445,Amaka Garba,Female,38,Single,2,Lagos,Ph.D,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2021-06-28,3.5," 496,183 ",Exceeds Expectations,4,2,7,Yes,0,1,No
EMP39191,Biodun Usman,Male,36,Married,1,Delta,HND,Legal & Compliance,Company Secretary,Mid,Full-Time,Hybrid,2016-01-15,9," 460,911 ",Exceptional,4,1,23,Yes,5,5,No
EMP82155,Yemi Garba,Male,37,Single,1,Lagos,M.Sc/MBA,Sales,Sales Executive,Executive,Full-Time,On-site,2020-12-30,4," 501,424 ",Meets Expectations,1,2,27,No,2,3,No
EMP59629,Dayo Usman,Male,25,Single,0,Enugu,B.Sc/B.A,Finance,Financial Analyst,Mid,Full-Time,Remote,2012-05-16,12.6," 696,476 ",Exceeds Expectations,4,4,27,Yes,1,0,No
EMP62859,Ife Salami,Female,35,,1,Abuja,B.Sc/B.A,Human Resources,HR Business Partner,Mid,Full-Time,Hybrid,2018-01-01,7," 5,116,199 ",Unsatisfactory,,3,,Yes,5,4,Yes
EMP40802,Lawal Abiodun,Female,32,Single,2,Enugu,Ph.D,Operations,Logistics Coordinator,Junior,Part-Time,Hybrid,2018-09-21,6.3," 7,220,393 ",Meets Expectations,5,3,35,Yes,0,6,No
EMP20333,Seun Salami,Female,34,Single,1,Rivers,B.Sc/B.A,Technology,Systems Administrator,Mid,Intern,On-site,2012-12-19,12," 666,322 ",Below Expectations,3,1,22,No,11,1,Yes
EMP70175,Sade Hassan,Female,29,Single,3,Lagos,HND,Engineering,Electrical Engineer,Mid,Part-Time,Hybrid,2010-06-16,14.5," 563,392 ",Below Expectations,1,4,34,No,3,10,No
EMP68221,Biodun Adeyemi,Male,39,Divorced,0,Ogun,HND,Customer Service,Call Centre Agent,Junior,Full-Time,Hybrid,2018-07-11,6.5," 464,092 ",Exceeds Expectations,4,3,24,Yes,6,1,No
EMP85109,Seun Nwachukwu,Male,25,Married,4,Abuja,HND,Sales,Business Development Officer,Mid,Full-Time,On-site,2022-06-13,2.6," 536,802 ",Meets Expectations,3,3,18,No,12,3,No
EMP68734,Hauwa Bello,Male,26,Married,2,Rivers,M.Sc/MBA,Engineering,Electrical Engineer,Mid,Full-Time,Remote,2014-07-10,10.5," 422,738 ",Meets Expectations,4,3,14,No,0,4,No
EMP21537,Ibrahim Adeyemi,Female,26,Single,1,Ogun,B.Sc/B.A,Customer Service,Customer Success Manager,Manager,Full-Time,On-site,2013-08-22,11.4," 568,494 ",Unsatisfactory,3,4,2,No,0,1,No
EMP75334,Chioma Adeleke,Male,34,Married,2,Lagos,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2021-09-28,3.3," 623,182 ",Meets Expectations,4,5,26,No,5,0,No
EMP68599,Dayo Musa,Female,33,Married,0,Lagos,B.Sc/B.A,Technology,Data Analyst,Mid,Full-Time,On-site,2016-01-14,9," 652,548 ",Exceeds Expectations,3,4,6,No,2,3,Yes
EMP51427,Ifeoma Usman,Female,41,Single,1,Kaduna,B.Sc/B.A,Finance,Financial Analyst,Mid,Full-Time,Hybrid,2015-03-25,9.8," 460,694 ",Meets Expectations,4,4,20,No,3,2,No
EMP25560,Tunde Musa,Female,34,,2,Oyo,B.Sc/B.A,Operations,Logistics Coordinator,Junior,Contract,Hybrid,2014-03-21,10.8," 489,543 ",Meets Expectations,,4,,Yes,2,0,No
EMP95639,Tunde Nwosu,Female,42,Single,1,Abuja,M.Sc/MBA,Sales,Business Development Officer,Mid,Full-Time,Hybrid,2017-12-16,7," 1,363,529 ",Exceptional,1,4,44,Yes,0,0,No
EMP12330,Obinna Adeyemi,Male,31,Single,1,Ogun,M.Sc/MBA,Finance,Budget Officer,Mid,Full-Time,Hybrid,2016-11-13,8.1," 677,651 ",Meets Expectations,2,3,16,Yes,1,5,No
EMP23454,Biodun Chukwuemeka,Male,40,Single,3,Lagos,M.Sc/MBA,Finance,Financial Analyst,Mid,Part-Time,Hybrid,2017-01-15,8," 1,598,111 ",Meets Expectations,2,3,27,No,0,1,No
EMP62880,Tope Okafor,Male,30,Single,2,Anambra,B.Sc/B.A,Technology,DevOps Engineer,Mid,Full-Time,On-site,2014-07-14,10.5," 582,404 ",Below Expectations,4,2,29,No,1,1,No
EMP64047,Emeka Bello,Male,28,Married,1,Lagos,HND,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2020-11-20,4.1," 406,372 ",Meets Expectations,4,2,19,No,4,1,No
EMP14697,Nneka Nwachukwu,Male,38,Married,1,Oyo,HND,Sales,Regional Sales Manager,Manager,Full-Time,On-site,2016-07-10,8.5," 565,204 ",Meets Expectations,3,4,50,Yes,1,1,Yes
EMP83025,Ngozi Olawale,Male,33,Divorced,0,Abuja,B.Sc/B.A,Finance,Budget Officer,Mid,Full-Time,Hybrid,2010-01-09,15," 533,926 ",Meets Expectations,4,4,19,No,0,0,Yes
EMP81972,Zainab Nwosu,Male,30,Married,1,Rivers,B.Sc/B.A,Operations,Supply Chain Analyst,Mid,Full-Time,On-site,2010-05-27,14.6," 194,146 ",Meets Expectations,4,4,0,No,4,7,No
EMP10023,Chioma Adeyemi,Male,36,Single,3,Ogun,HND,Customer Service,Client Relations Officer,Mid,Full-Time,On-site,2019-04-19,5.7," 443,938 ",Exceeds Expectations,4,5,29,No,1,2,No
EMP21914,Ife Okonkwo,Male,35,Divorced,2,Delta,M.Sc/MBA,Customer Service,Customer Service Representative,Junior,Full-Time,Remote,2019-05-03,5.7," 580,185 ",Meets Expectations,1,3,34,No,0,1,No
EMP89195,Ngozi Garba,Female,33,Single,2,Delta,B.Sc/B.A,Operations,Operations Officer,Mid,Part-Time,On-site,2010-12-23,14," 5,698,267 ",Meets Expectations,3,4,26,Yes,0,2,No
EMP91143,Sade Eze,Female,32,Single,1,Kaduna,PGD,Human Resources,HR Officer,Mid,Full-Time,Hybrid,2021-02-20,3.9," 2,160,514 ",Meets Expectations,4,5,31,No,0,5,Yes
EMP93564,Sade Chukwuemeka,Female,30,Single,2,Lagos,PGD,Sales,Sales Coordinator,Junior,Full-Time,Remote,2016-05-26,8.6," 2,490,734 ",Exceeds Expectations,2,2,27,No,6,4,No
EMP49925,Tope Yakubu,Male,31,Single,0,Lagos,M.Sc/MBA,Finance,Auditor,Mid,Part-Time,Remote,2017-07-15,7.5," 430,964 ",Unsatisfactory,5,4,15,Yes,2,7,Yes
EMP76629,Uche Garba,Male,48,Single,1,Kaduna,B.Sc/B.A,Customer Service,Customer Service Representative,Junior,Full-Time,On-site,2023-04-23,1.7," 355,395 ",Meets Expectations,3,4,21,Yes,11,1,No
EMP83707,Amaka Lawal,Male,28,Single,1,Oyo,HND,Finance,Accountant,Mid,Full-Time,On-site,2012-01-12,13," 155,834 ",Exceptional,4,4,10,No,2,1,No
EMP37113,Ngozi Sule,Female,26,Married,2,Abuja,B.Sc/B.A,Customer Service,Customer Success Manager,Manager,Full-Time,On-site,2021-06-21,3.5," 590,786 ",Exceeds Expectations,4,2,25,No,1,2,Yes
EMP95800,Yemi Okafor,Male,39,Single,3,Ogun,HND,Sales,Sales Executive,Executive,Contract,On-site,2013-06-20,11.5," 266,151 ",Below Expectations,5,4,30,No,2,3,No
EMP98012,Sade Usman,Female,32,Single,1,Lagos,HND,Customer Service,Client Relations Officer,Mid,Full-Time,Remote,2019-07-26,5.4," 482,440 ",Meets Expectations,4,4,11,Yes,1,2,No
EMP69797,Funmi Adeleke,Male,39,Married,0,Abuja,B.Sc/B.A,Finance,Accountant,Mid,Full-Time,Remote,2018-03-31,6.8," 671,228 ",Below Expectations,5,5,0,No,0,0,Yes
EMP54677,Bola Babatunde,Female,42,Single,2,Lagos,M.Sc/MBA,Engineering,Project Engineer,Mid,Full-Time,On-site,2014-05-19,10.6," 625,642 ",Below Expectations,3,4,29,Yes,1,4,No
EMP57625,Yemi Usman,Female,31,Married,0,Abuja,PGD,Sales,Business Development Officer,Mid,Full-Time,Hybrid,2012-02-15,12.9," 370,929 ",Meets Expectations,2,2,20,Yes,4,2,Yes
EMP17114,Adaeze Hassan,Male,32,Divorced,2,Kaduna,B.Sc/B.A,Sales,Sales Coordinator,Junior,Full-Time,Hybrid,2023-07-12,1.5," 591,256 ",Meets Expectations,3,3,25,No,1,3,No
